,item_id,product,available_quantity,original_price,warranty,listing_type_id,tags,price,accepts_mercadopago,category_id,seller_address.country.name,seller_address.state.name,initial_quantity,domain_id,buying_mode,catalog_product_id,health,start_time,base_price,official_store_id,status,title,seller_id,sold_quantity,condition,questions_total,user_seller_reputation.transactions.canceled,user_seller_reputation.transactions.ratings.negative,user_user_type,user_seller_reputation.level_id,user_seller_reputation.power_seller_status,user_nickname,user_seller_reputation.transactions.completed,user_seller_reputation.transactions.ratings.neutral,user_seller_reputation.transactions.ratings.positive,product_domain_id,product_name,reviews_total
193,MLA901291842,Dell Vostro,1,,,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",98599.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.66,2020-12-16T16:18:57.000Z,98599.0,1482,active,Notebook Dell Vostro I3 15.6 12gb 1tb + 240ssd Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
194,MLA901291900,Dell Vostro,1,,,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",103799.0,True,MLA1652,Argentina,Capital Federal,14,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.66,2020-12-16T16:20:36.000Z,103799.0,1482,active,Notebook Dell Vostro I3 15.6 20 Gb 1tb + 240ssd Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
195,MLA897765440,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",119898.0,True,MLA1652,Argentina,Capital Federal,11,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-11-18T18:15:40.000Z,119898.0,69,active,Notebook Dell Vostro I3 15.6  12g 1tb Ubuntu Teclado Con Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
196,MLA901292365,Dell Vostro,1,,,gold_special,"['good_quality_picture', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",96499.0,True,MLA1652,Argentina,Capital Federal,17,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.66,2020-12-16T16:18:49.000Z,96499.0,1482,active,Notebook Dell Vostro I3 15.6 8gb 1tb + 240ssd Ubuntu Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
197,MLA900687782,Dell Vostro,1,103999,Garantía de fábrica: 1 años,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",89999.0,True,MLA1652,Argentina,Capital Federal,7,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.88,2020-12-11T15:57:19.000Z,89999.0,69,active,Notebook Dell Vostro I3 15.6 4g 1tb Ubuntu Teclado Con Ñ,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3590,
198,MLA881143425,Dell Vostro,1,,,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",185098.0,True,MLA1652,Argentina,Capital Federal,10,MLA-NOTEBOOKS,buy_it_now,MLA16173015,0.9,2020-09-28T13:26:26.000Z,185098.0,69,active,Notebook Laptop Dell Vostro I5 32gb 1tb + 480ssd 14 Win,179571326,0,new,0.0,508.0,0.02,brand,5_green,platinum,TIENDASMERCADOLIBRE,6794.0,0.02,0.96,MLA-NOTEBOOKS,Dell Vostro 3490,
199,MLA897907528,Dell Vostro,1,,Garantía de fábrica: 12 meses,gold_special,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",128000.0,True,MLA1652,Argentina,Capital Federal,3,MLA-NOTEBOOKS,buy_it_now,MLA16639105,0.7,2020-11-19T14:07:02.000Z,128000.0,,active,"Notebook Dell Intel I5 10° Gen 1 Tb+ 240 Ssd 8gb 15,6  Dvd ",66921256,0,new,3.0,23.0,0.0,normal,5_green,silver,HARD-BAIRES,449.0,0.01,0.99,MLA-NOTEBOOKS,Dell Vostro 3590,
200,MLA880373342,Lenovo Ideapad,1,,Garantía del vendedor: 12 meses,gold_special,"['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",78999.0,True,MLA1652,Argentina,Capital Federal,76,MLA-NOTEBOOKS,buy_it_now,MLA16189144,0.75,2020-09-23T23:00:32.000Z,78999.0,,active,"Notebook Lenovo Ideapad 3 I3 10ma 15,6 8gb 256gb Ssd ",482880972,50,new,84.0,151.0,0.0,normal,5_green,platinum,MAGATEKNO,3246.0,0.01,0.99,MLA-NOTEBOOKS,Lenovo IdeaPad 3,
201,MLA901192965,Lenovo Ideapad,50,,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",48999.0,True,MLA1652,Argentina,Buenos Aires,102,MLA-NOTEBOOKS,buy_it_now,MLA15261472,0.87,2020-12-15T20:39:50.000Z,48999.0,1938,active,Notebook Lenovo Amd A6 4g 500gb Windows 10,608846165,25,new,79.0,8508.0,0.07,brand,5_green,platinum,ELECTRONICAFLA,190382.0,0.03,0.9,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15AST,
202,MLA898095689,Lenovo Ideapad,1,,Garantía de fábrica: 12 meses,gold_special,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible']",79999.0,True,MLA1652,Argentina,Buenos Aires,44,MLA-NOTEBOOKS,buy_it_now,MLA16041757,0.87,2020-11-20T16:59:46.000Z,79999.0,,active,"Notebook Lenovo Core I3 1005g1 10ma 8gb Ssd 256gb 15,6 Win10",187140437,25,new,81.0,282.0,0.02,normal,5_green,platinum,HTVSZGMULTITECSRL,5619.0,0.01,0.97,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05 - Abyss blue - 8 GB - 256 GB - 1366 px x 768 px - Intel UHD Graphics 620 - Intel - Core i3 - 1005G1 - Windows - 10 - Home,
203,MLA879470343,Lenovo Ideapad,50,81999,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",64990.0,True,MLA1652,Argentina,Capital Federal,165,MLA-NOTEBOOKS,buy_it_now,MLA15252017,0.75,2020-09-18T20:44:59.000Z,64990.0,,active,Notebook Lenovo I3 8130u 4gb 1tb 15.6 Garantía Oficial Pce,174556876,50,new,112.0,27759.0,0.03,normal,5_green,platinum,OVERHARD DIGITAL,407994.0,0.03,0.94,MLA-NOTEBOOKS,Lenovo IdeaPad 130-15AST,
204,MLA898095592,Lenovo Ideapad,1,,Garantía de fábrica: 12 meses,gold_special,"['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",79999.0,True,MLA1652,Argentina,Buenos Aires,47,MLA-NOTEBOOKS,buy_it_now,MLA16041757,0.75,2020-11-20T16:56:56.000Z,79999.0,,active,"Notebook Lenovo Core I3 1005g1 10ma/8gb/ssd256gb 15,6w10 Cuo",187140437,25,new,55.0,282.0,0.02,normal,5_green,platinum,HTVSZGMULTITECSRL,5619.0,0.01,0.97,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05 - Abyss blue - 8 GB - 256 GB - 1366 px x 768 px - Intel UHD Graphics 620 - Intel - Core i3 - 1005G1 - Windows - 10 - Home,
205,MLA874052902,Lenovo Ideapad,1,,Garantía del vendedor: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",80000.0,True,MLA1652,Argentina,Buenos Aires,26,MLA-NOTEBOOKS,buy_it_now,MLA16041756,0.87,2020-08-19T12:14:35.000Z,80000.0,,active,Lenovo Intel I3 8gb Ddr4 Ssd 250 Notebook,52450785,5,new,63.0,16.0,0.03,normal,5_green,silver,WINTER SOFT,107.0,0.0,0.97,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05,
206,MLA872154158,Lenovo Ideapad,1,68999,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",54999.0,True,MLA1652,Argentina,Capital Federal,236,MLA-NOTEBOOKS,buy_it_now,MLA15280170,0.87,2020-08-07T10:33:22.000Z,54999.0,,active,Notebook Lenovo A6 9225 4gb 1tb 15.6 Pulgadas Amd Radeon R4,174556876,200,new,214.0,27759.0,0.03,normal,5_green,platinum,OVERHARD DIGITAL,407994.0,0.03,0.94,MLA-NOTEBOOKS,Lenovo IdeaPad 330-15AST,
207,MLA886159618,Lenovo Ideapad,1,,Garantía de fábrica: 6 meses,gold_special,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",62899.0,True,MLA1652,Argentina,Capital Federal,49,MLA-NOTEBOOKS,buy_it_now,MLA16029713,0.87,2020-10-30T18:25:04.000Z,62899.0,,active,Notebook Lenovo Intel Pentium 4gb Ram 128gb Ssd Windows 10,25704919,25,new,49.0,5507.0,0.03,normal,5_green,platinum,ELECTRO-SHOWS,46990.0,0.01,0.96,MLA-NOTEBOOKS,Lenovo IdeaPad 1 14IGL05,
208,MLA899071712,Lenovo Ideapad,1,,Garantía de fábrica: 6 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",47899.0,True,MLA1652,Argentina,Córdoba,21,MLA-NOTEBOOKS,buy_it_now,MLA16240087,0.87,2020-11-27T17:59:00.000Z,47899.0,,active,Notebook Lenovo S145 Intel Celeron N4000 15.6 4gb 1tb Oferta,158169010,5,new,23.0,360.0,0.01,normal,5_green,platinum,COATI DIGITAL,4425.0,0.01,0.98,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IKB - Granite black - 4 GB - 1 TB - 1366 px x 768 px - Intel UHD Graphics 600 - Intel - Celeron - N4000 - FreeDOS,
209,MLA901192463,Lenovo Ideapad,1,,Garantía de fábrica: 12 meses,gold_pro,"['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",106999.0,True,MLA1652,Argentina,Buenos Aires,45,MLA-NOTEBOOKS,buy_it_now,MLA15698354,1.0,2020-12-15T20:39:48.000Z,106999.0,1938,active,Notebook Lenovo Intel Core I5 8g 1tb Windows 10,608846165,25,new,48.0,8508.0,0.07,brand,5_green,platinum,ELECTRONICAFLA,190382.0,0.03,0.9,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL - Platinum gray - 8 GB - 1 TB - 1366 px x 768 px - Intel Iris Plus Graphics - Intel - Core i5 - 1035G4 - Windows - 10 - Home,
210,MLA901847314,Lenovo Ideapad,1,,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",74999.0,True,MLA1652,Argentina,Buenos Aires,55,MLA-NOTEBOOKS,buy_it_now,MLA15738290,0.87,2020-12-21T17:34:39.000Z,74999.0,1938,active,Notebook Lenovo Amd Ryzen 3 8gb 256ssd Windows 10,608846165,5,new,26.0,8508.0,0.07,brand,5_green,platinum,ELECTRONICAFLA,190382.0,0.03,0.9,MLA-NOTEBOOKS,Lenovo IdeaPad S340-15API,
211,MLA884489286,Lenovo Ideapad,1,,Garantía de fábrica: 6 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",89999.0,True,MLA1652,Argentina,Capital Federal,66,MLA-NOTEBOOKS,buy_it_now,MLA16041756,0.8,2020-10-19T16:15:53.000Z,89999.0,,active,"Notebook Lenovo Ideapad 3 I3 10ma 15,6 8gb 256gb Ssd Tactil",193659561,25,new,,388.0,0.01,normal,5_green,platinum,JFS TECH,6780.0,0.01,0.98,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05,
212,MLA876774404,Lenovo Ideapad,1,79500,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",63000.0,True,MLA1652,Argentina,Capital Federal,25,MLA-NOTEBOOKS,buy_it_now,MLA15349660,0.75,2020-09-04T15:53:33.000Z,63000.0,,active,Notebook Lenovo Ideapad Slim 14p Amd A4 4gb 64gb Windows 10,15096445,5,new,11.0,4294.0,0.01,normal,5_green,platinum,TECNOLIFE ARG,66298.0,0.01,0.98,MLA-NOTEBOOKS,Lenovo IdeaPad Slim 1 1-14AST-05,
213,MLA899930093,Lenovo Ideapad,100,107999,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",99999.0,True,MLA1652,Argentina,Buenos Aires,149,MLA-NOTEBOOKS,buy_it_now,MLA16041756,0.87,2020-12-04T14:21:46.000Z,99999.0,1938,active,Notebook Lenovo Intel Core I5 8gb 256ssd Windows 10,608846165,5,new,28.0,8508.0,0.07,brand,5_green,platinum,ELECTRONICAFLA,190382.0,0.03,0.9,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05,
214,MLA901192962,Lenovo Ideapad,50,84999,Garantía de fábrica: 12 meses,gold_pro,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",79999.0,True,MLA1652,Argentina,Buenos Aires,101,MLA-NOTEBOOKS,buy_it_now,MLA15698353,1.0,2020-12-15T20:39:49.000Z,79999.0,1938,active,Notebook Lenovo Intel Core I3 4gb 256ssd Windows 10,608846165,5,new,,8508.0,0.07,brand,5_green,platinum,ELECTRONICAFLA,190382.0,0.03,0.9,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL,
215,MLA884210037,Lenovo Ideapad,1,,Garantía del vendedor: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",41999.0,True,MLA1652,Argentina,Capital Federal,75,MLA-NOTEBOOKS,buy_it_now,,0.9,2020-10-16T17:41:24.000Z,41999.0,,active,Notebook Lenovo 11.6 Hd Intel Ssd 128gb Ram 4gb Wifi Freedos,69526727,25,new,45.0,1467.0,0.02,normal,5_green,platinum,ELECTRONIC-MARKET,28171.0,0.02,0.96,,,
216,MLA873400545,Lenovo Ideapad,1,,Garantía de fábrica: 1 meses,gold_special,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",54999.99,True,MLA1652,Argentina,Capital Federal,10,MLA-NOTEBOOKS,buy_it_now,MLA15349660,0.75,2020-08-14T21:16:16.000Z,54999.99,,active,Notebook Lenovo 14 Windows 10 4gb 64gb Ssd Amd 1-14ast-05,245645298,5,new,30.0,10793.0,0.08,normal,5_green,platinum,PANDASHOP_ARG,70750.0,0.03,0.89,MLA-NOTEBOOKS,Lenovo IdeaPad Slim 1 1-14AST-05,
217,MLA895931292,Lenovo Ideapad,1,,Garantía de fábrica: 12 meses,gold_pro,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",113999.0,True,MLA1652,Argentina,Capital Federal,15,MLA-NOTEBOOKS,buy_it_now,MLA16189144,0.9,2020-11-05T20:23:05.000Z,113999.0,,active,Notebook Ryzen 5 3500u 8gb Ssd 256 Lenovo 15 Fhd Win 15ada05,99808494,5,new,,298.0,0.01,normal,5_green,platinum,TIENDA.GO,5368.0,0.01,0.98,MLA-NOTEBOOKS,Lenovo IdeaPad 3,
218,MLA897760042,Lenovo Ideapad,1,145999,Garantía de fábrica: 12 meses,gold_pro,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",138699.0,True,MLA1652,Argentina,Buenos Aires,37,MLA-NOTEBOOKS,buy_it_now,MLA15698353,1.0,2020-11-18T17:28:07.000Z,138699.0,1938,active,Notebook Lenovo Intel Core I7 8gb 1tb Windows 10,608846165,5,new,56.0,8508.0,0.07,brand,5_green,platinum,ELECTRONICAFLA,190382.0,0.03,0.9,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL,
219,MLA900274664,Lenovo Ideapad,1,60629,Garantía de fábrica: 12 meses,gold_special,"['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",48499.0,True,MLA1652,Argentina,Capital Federal,66,MLA-NOTEBOOKS,buy_it_now,MLA15261473,0.9,2020-12-08T15:08:08.000Z,48499.0,829,active,Notebook Lenovo Ideapad S145-15ast A6 9225 4gb 500gb 15' W10,258450419,5,new,21.0,200.0,0.03,brand,5_green,platinum,DELTA TIENDASOFICIALES,2724.0,0.03,0.94,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15AST - Negro - 4 GB - 500 GB - 1366 px x 768 px - AMD Radeon R4 - AMD - A6-Series - 9225 - Windows - 10 - Home,
220,MLA898911990,Lenovo Ideapad,1,102499,Garantía de fábrica: 12 meses,gold_special,"['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",81999.0,True,MLA1652,Argentina,Capital Federal,57,MLA-NOTEBOOKS,buy_it_now,MLA15253903,0.9,2020-11-26T17:42:42.000Z,81999.0,829,active,Notebook Lenovo Ideapad S340 Ryzen 5 8gb 1tb Windows 10,258450419,5,new,,200.0,0.03,brand,5_green,platinum,DELTA TIENDASOFICIALES,2724.0,0.03,0.94,MLA-NOTEBOOKS,Lenovo IdeaPad S340,
221,MLA901846574,Lenovo Ideapad,50,79999,Garantía de fábrica: 12 meses,gold_pro,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",75999.0,True,MLA1652,Argentina,Buenos Aires,100,MLA-NOTEBOOKS,buy_it_now,MLA16041756,1.0,2020-12-21T17:34:39.000Z,75999.0,1938,active,Notebook Lenovo Intel Core I3 4gb 1tb Windows 10,608846165,5,new,,8508.0,0.07,brand,5_green,platinum,ELECTRONICAFLA,190382.0,0.03,0.9,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05,
222,MLA878139970,Lenovo Ideapad,1,,Garantía del vendedor: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",69999.0,True,MLA1652,Argentina,Capital Federal,35,MLA-NOTEBOOKS,buy_it_now,,0.8,2020-09-11T16:55:14.000Z,69999.0,,active,Notebook Lenovo Ryzen 3 4 Gb 256 Ssd 14 Windows 10 Nuevas ,10878354,5,new,48.0,5.0,0.0,normal,5_green,,ASTRONIC ARG,179.0,0.05,0.95,,,
223,MLA861858776,Lenovo Ideapad,1,,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",99995.0,True,MLA1652,Argentina,Capital Federal,36,MLA-NOTEBOOKS,buy_it_now,MLA15698353,0.9,2020-06-12T12:36:08.000Z,99995.0,,active,Notebook Lenovo S145 Core I3 1005 G1 8gb 1tb 15.6 Win10,131648529,25,new,93.0,1435.0,0.01,normal,5_green,platinum,PCCENTERCOMPUTERS,27987.0,0.02,0.97,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL,
224,MLA900364708,Lenovo Ideapad,1,,Garantía del vendedor: 12 meses,gold_pro,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",89999.0,True,MLA1652,Argentina,Capital Federal,12,MLA-NOTEBOOKS,buy_it_now,MLA16189144,0.87,2020-12-09T13:25:37.000Z,89999.0,,active,"Notebook Lenovo Ideapad 3 I3 10ma 15,6 8gb Ssd 256gb",482880972,5,new,2.0,151.0,0.0,normal,5_green,platinum,MAGATEKNO,3246.0,0.01,0.99,MLA-NOTEBOOKS,Lenovo IdeaPad 3,
225,MLA897721176,Lenovo Ideapad,1,,Garantía de fábrica: 6 meses,gold_pro,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",89999.0,True,MLA1652,Argentina,Capital Federal,35,MLA-NOTEBOOKS,buy_it_now,MLA16041756,1.0,2020-11-18T13:58:45.000Z,89999.0,,active,Notebook Lenovo Ideapad 3 15.6 Core I3-1005g1 8gb Ram 256gb,203804413,5,new,16.0,1269.0,0.03,normal,5_green,platinum,NEXT CLICK,26357.0,0.02,0.95,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05,
226,MLA875512766,Lenovo Ideapad,1,62999,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",49999.0,True,MLA1652,Argentina,Capital Federal,22,MLA-NOTEBOOKS,buy_it_now,MLA15280167,0.8,2020-08-28T14:30:44.000Z,49999.0,,active,Notebook Lenovo 330 Intel Celeron N4000 4gb Ddr4 1tb Dvdrw ,174556876,5,new,,27759.0,0.03,normal,5_green,platinum,OVERHARD DIGITAL,407994.0,0.03,0.94,MLA-NOTEBOOKS,Lenovo IdeaPad 330-15IGM,
227,MLA875916696,Lenovo Ideapad,1,,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",64999.0,True,MLA1652,Argentina,Capital Federal,22,MLA-NOTEBOOKS,buy_it_now,MLA15262067,0.87,2020-08-31T14:11:00.000Z,64999.0,,active,Notebook Lenovo Intel Celeron 4gb Ram 1tb Hdd Uhd Graphics,25704919,5,new,29.0,5507.0,0.03,normal,5_green,platinum,ELECTRO-SHOWS,46990.0,0.01,0.96,MLA-NOTEBOOKS,Lenovo IdeaPad S145-14IGM,
228,MLA884208569,Lenovo Ideapad,1,,Garantía del vendedor: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",41499.0,True,MLA1652,Argentina,Capital Federal,52,MLA-NOTEBOOKS,buy_it_now,MLA16029713,0.9,2020-10-16T17:43:57.000Z,41499.0,,active,Notebook Lenovo 11.6 Hd Intel Celeron Ssd 128gb Ram 4gb Wifi,69526727,5,new,22.0,1467.0,0.02,normal,5_green,platinum,ELECTRONIC-MARKET,28171.0,0.02,0.96,MLA-NOTEBOOKS,Lenovo IdeaPad 1 14IGL05,
229,MLA867370156,Lenovo Ideapad,1,,Garantía de fábrica: 12 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",98000.0,True,MLA1652,Argentina,Capital Federal,16,MLA-NOTEBOOKS,buy_it_now,MLA15698353,0.9,2020-07-10T17:30:58.000Z,98000.0,,active,Notebook Lenovo S145 Core I3 1005 G1 8gb 1tb Ssd 240gb Win10,74692374,5,new,41.0,447.0,0.02,normal,5_green,platinum,FABYSAN1107,4543.0,0.01,0.97,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL,
230,MLA861405881,Lenovo Ideapad,150,,Garantía de fábrica: 6 meses,gold_special,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",115000.0,True,MLA1652,Argentina,Capital Federal,218,MLA-NOTEBOOKS,buy_it_now,MLA15698353,0.7,2020-06-10T16:40:55.000Z,115000.0,,active,Notebook Lenovo S145 I3 Ssd 240gb M2 Hdd 1tb Ram 8gb Win10 ,15096445,5,new,84.0,4294.0,0.01,normal,5_green,platinum,TECNOLIFE ARG,66298.0,0.01,0.98,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL,
231,MLA897719970,Lenovo Ideapad,1,,Garantía del vendedor: 3 meses,gold_special,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",95000.0,True,MLA1652,Argentina,Capital Federal,6,MLA-NOTEBOOKS,buy_it_now,MLA16205314,0.9,2020-11-18T13:52:52.000Z,95000.0,,active,Notebook Lenovo Ideapad 5 14iil05 Core I5 256gb Ssd 8gb W10,165975732,4,new,7.0,1228.0,0.01,normal,5_green,platinum,EPARTNERSHOP1,22462.0,0.01,0.98,MLA-NOTEBOOKS,Lenovo IdeaPad 5,
232,MLA896989163,Lenovo Ideapad,1,,Garantía de fábrica: 6 meses,gold_special,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",84999.0,True,MLA1652,Argentina,Capital Federal,21,MLA-NOTEBOOKS,buy_it_now,MLA16041756,0.9,2020-11-13T01:58:07.000Z,84999.0,,active,Notebook Lenovo Ideapad 3 15.6 Core I3-1005g1 8gb Ram 256gb,203804413,5,new,42.0,1269.0,0.03,normal,5_green,platinum,NEXT CLICK,26357.0,0.02,0.95,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05,
233,MLA884482063,Lenovo Ideapad,1,,Garantía del vendedor: 6 meses,gold_special,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",54990.0,True,MLA1652,Argentina,Capital Federal,8,MLA-NOTEBOOKS,buy_it_now,MLA16029713,0.9,2020-10-19T15:32:32.000Z,54990.0,,active,Notebook Lenovo Ideapad 1 Pentium N5030 4gb 128gb 14 Win 10,208334604,5,new,14.0,874.0,0.02,normal,5_green,platinum,TIENDALIDER,12483.0,0.0,0.98,MLA-NOTEBOOKS,Lenovo IdeaPad 1 14IGL05,
